Room ID,Room Description,Item Code,Item Description,Part of Union,Qty New,Unit Cost,Group,ERM Cat,Updates for OBC ,
OTDOT001,Anaesthetic Room 1,SYR004,"SYRINGE pump, anaesthetic use, with diprifusor, 115H 400W 180D",,1,2600,3,3,,
OTDOT001,Anaesthetic Room 1,TRO131,"TROLLEY, dressing/instrument, stainless steel, buffered, 870H 450W 450D",,1,230,3,1,,
OTDOT001,Anaesthetic Room 1,WOR6030,"WORKTOP, 3000W 600D",,1,,1,1,,
OTDOT015,Dirty utility - theatre 1,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,1,67,1,2.3,,
OTDOT015,Dirty utility - theatre 1,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,1,15,2,2.3,,
OTDOT015,Dirty utility - theatre 1,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,15,2,3,,
OTDOT015,Dirty utility - theatre 1,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,100,3,1,,
OTDOT015,Dirty utility - theatre 1,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,0,1,1,,
OTDOT015,Dirty utility - theatre 1,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,,1,1,,
OTDOT015,Dirty utility - theatre 1,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,35,1,3,,
OTDOT015,Dirty utility - theatre 1,CUP9008,"CUPBOARD, COSHH, metal, lockable, spillage trays, floor standing, 900H 460W 460D",,1,200,3,3.1,,
OTDOT015,Dirty utility - theatre 1,TRO024,"TROLLEY  cleaners, bucket, disposable mop head",,1,260,3,1,,
OTDOT015,Dirty utility - theatre 1,CLO002,"CLOCK synchronous, wall mounted",CLO-01,1,100,1,1,,
OTDOT015,Dirty utility - theatre 1,OUT131,"SOCKET outlet data/voice, double.",CLO-01,1,0,1,1,,
OTDOT015,Dirty utility - theatre 1,CIS004,"CISTERN disposal unit, concealed, reversible. To suit disposal unit",DSU-02,1,115,1,1,,
OTDOT015,Dirty utility - theatre 1,DSU007,"DISPOSAL UNIT, plain top, left hand drainer, with sink and hopper with flushing rim, 110mm outlet, no tap holes no overflow, back inlet, stainless steel, 900H 1600W 600D",DSU-02,1,1100,1,1,,
OTDOT015,Dirty utility - theatre 1,OUT344,"OUTLET, drain, 100mm dia.",DSU-02,1,154,1,1,,
OTDOT015,Dirty utility - theatre 1,TAP809,"TAP, bib, lever, hospital pattern, pair hot and cold, 1/2 in.",DSU-02,1,65,1,1,,
OTDOT015,Dirty utility - theatre 1,WAS103,"WASTE, unslotted recessed grated, metal, 1.1/2 in, with plug and chain",DSU-02,1,45,1,1,,
OTDOT015,Dirty utility - theatre 1,WAS108,"TRAP, bottle, 1.1/2 in, plastic resealing.",DSU-02,1,35,1,2.3,,
OTDOT015,Dirty utility - theatre 1,DIS438,"DISPENSER, disposable gloves set of 3 and disposable apron, wall mounted",,1,35,2,3,,
OTDOT015,Dirty utility - theatre 1,HOL014,"HOLDER, sack, with lid foot operated, large, capacity 120 litre, mobile",,2,130,3,1,,
OTDOT015,Dirty utility - theatre 1,OUT005,"SOCKET outlet, switched, 13 amp, single",,1,0,1,1,,
OTDOT015,Dirty utility - theatre 1,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,1,,1,3,,
OTDOT015,Dirty utility - theatre 1,TRO200,"TROLLEY SSU return, with 2 x bag holder, 1280H 1470W 530D",,1,1800,3,3,,
OTDOT015,Dirty utility - theatre 1,TRO235,"TROLLEY, contaminated linen, single ring, stainless steel",,1,190,3,1,,
OTDOT028,Exit lobby 1,OUT005,"SOCKET outlet, switched, 13 amp, single",,1,0,1,1,,
OTDOT028,Exit lobby 1,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,1,,1,,,
OTDOT028,Exit lobby 1,SPA9000,Space for bed/patient trolley,,1,0,0,1,,
OTDOT056,Operating Theatre 1,CLO002,"CLOCK synchronous, wall mounted",CLO-01,1,100,1,1,,
OTDOT056,Operating Theatre 1,OUT131,"SOCKET outlet data/voice, double.",CLO-01,1,0,1,3.2,,
OTDOT056,Operating Theatre 1,COM031,COMPUTER CPU,COM-06,1,800,3,3.2,,
OTDOT056,Operating Theatre 1,COM9004,"COMPUTER MONITOR, 19'' TFT, digital flat panel display, high-resolution touch screens, desk top",COM-06,1,350,3,1.1,,
OTDOT056,Operating Theatre 1,LIG9011,"LUMINAIRE, operating theatre, table with satellite, LED, shadowless, lux 140000 and lux 110000, with HD camera",LIG-12,1,40000,1,1,,
OTDOT056,Operating Theatre 1,OUT052,"CONNECTION UNIT, switched, 13 amp",LIG-12,1,190,1,1,,
OTDOT056,Operating Theatre 1,LIG072,"ILLUMINATED SIGN ""LASER IN USE""",LIG-14,1,264,1,1,,
OTDOT056,Operating Theatre 1,OUT056,"CONNECTION UNIT, unswitched, 13 amp",LIG-14,1,190,1,1,,
OTDOT056,Operating Theatre 1,OUT131,"SOCKET outlet data/voice, double.",OUT-01,5,0,1,1,,
OTDOT056,Operating Theatre 1,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",OUT-01,5,,1,1,,
OTDOT056,Operating Theatre 1,OUT9034,"SOCKET outlet switched 13amp twin, USB port twin, wall/trunking mounted",OUT-01,5,,1,1,,
OTDOT056,Operating Theatre 1,OUT9018,"SOCKET outlet unswitched 13amp single, pendant mounted",PEN-02,12,,1,1,,
OTDOT056,Operating Theatre 1,OUT9019,"SOCKET outlet double data, pendant mounted",PEN-02,2,,1,1,,
OTDOT056,Operating Theatre 1,OUT9452,"OUTLET 4 kPa compressed air medical, pendant mounted",PEN-02,2,,1,1,,
OTDOT056,Operating Theatre 1,OUT9462,"OUTLET nitrous oxide medical, pendant mounted",PEN-02,2,,1,1,,
OTDOT056,Operating Theatre 1,OUT9471,"OUTLET oxygen medical, pendant mounted",PEN-02,2,,1,1,,
OTDOT056,Operating Theatre 1,OUT9476,"OUTLET vacuum medical, pendant mounted",PEN-02,2,,1,1,,
OTDOT056,Operating Theatre 1,OUT9479,"OUTLET gas scavenging medical (AGS), pendant mounted",PEN-02,2,,1,1.1,,
OTDOT056,Operating Theatre 1,PEN9010,"PENDANT ANAESTHETIC, medical and power supply unit, lateral and vertical movement, ceiling mounted",PEN-02,1,10000,1,1,,
OTDOT056,Operating Theatre 1,OUT9019,"SOCKET outlet double data, pendant mounted",PEN-03,2,,1,1,,
OTDOT056,Operating Theatre 1,OUT9020,"SOCKET outlet unswitched 13amp twin, pendant mounted",PEN-03,6,,1,1,,
OTDOT056,Operating Theatre 1,OUT9452,"OUTLET 4 kPa compressed air medical, pendant mounted",PEN-03,2,,1,1,,
OTDOT056,Operating Theatre 1,OUT9462,"OUTLET nitrous oxide medical, pendant mounted",PEN-03,2,,1,1,,
OTDOT056,Operating Theatre 1,OUT9471,"OUTLET oxygen medical, pendant mounted",PEN-03,2,,1,1,,
OTDOT056,Operating Theatre 1,OUT9476,"OUTLET vacuum medical, pendant mounted",PEN-03,2,,1,1,,
OTDOT056,Operating Theatre 1,OUT9479,"OUTLET gas scavenging medical (AGS), pendant mounted",PEN-03,2,,1,1.1,,
OTDOT056,Operating Theatre 1,PEN9011,"PENDANT SURGICAL, medical and power supply unit, lateral movement, ceiling mounted",PEN-03,1,13000,1,3,,
OTDOT056,Operating Theatre 1,ANA004,"ANAESTHETIC MACHINE/WORKSTATION with ventilator, with accessories, mobile, 1580H 565W 695D",,1,30000,3,2.3,,
OTDOT056,Operating Theatre 1,BOA034,"BOARD, marker, whiteboard, dry-wipe, with pen holder, wall mounted, 600H 900W",,2,30,2,2.3,,
OTDOT056,Operating Theatre 1,BOA9009,"BOARD, swabs/sharps count and fluid loss, 1200H 1800W",,1,,2,1.1,,
OTDOT056,Operating Theatre 1,CAN9010,"CANOPY ultra clean ventilation (UCV), operating theatre, 3200W 3200D",,1,,1,3,,
OTDOT056,Operating Theatre 1,CHA324,"CHAIR, anaesthetist, wipeable, height adjustable.",,1,300,3,3,,
OTDOT056,Operating Theatre 1,DIA004,"DIATHERMY UNIT, surgical, monopolar, bipolar, argon compatible, 111H 356W 439D",,1,16500,3,3,,
OTDOT056,Operating Theatre 1,DIA005,"SMOKE EVACUATION SYSTEM, (diathermy) complete with trolley, 860H 487W 643D",,1,2100,3,3,,
OTDOT056,Operating Theatre 1,INF002,"INFUSION volumetric pump, 188H 110W 60D",,2,2900,3,3,,
OTDOT056,Operating Theatre 1,KIC001,"KICKABOUT, bowl stand, stainless steel, 360mm dia.",,1,180,3,3,,
OTDOT056,Operating Theatre 1,MON042,"MONITOR sedation depth, 169H 175W 100D",,1,7000,3,3,,
OTDOT056,Operating Theatre 1,MON053,"MONITOR, multi parameter with gas monitoring, 102H 368W 368D",,1,16500,3,1,,
OTDOT056,Operating Theatre 1,OUT005,"SOCKET outlet, switched, 13 amp, single",,2,0,1,1,,
OTDOT056,Operating Theatre 1,OUT131,"SOCKET outlet data/voice, double.",,1,0,1,1,,
OTDOT056,Operating Theatre 1,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,2,,1,1.1,,
OTDOT056,Operating Theatre 1,PAN9007,"PANEL, Touch Screen, control surgical procedure room 900H x 1200W: comprises:
1x Operating lamp ON/OFF switch; 
1x Emergency battery lighting""ON""; indicating; 
3x General lighting ON/OFF including dimmer switch lamp
1x Standby generator electric mains ""ON"" indicating lamp; 
1x Air temperature indicating gauge
1x Air temperature control
1x Humidity indicating gauge
1x Humidity control and indicating lamp;  
1x Ventilation plant ""ON""; (NORMAL) indicating lamp
1x Indicating lamp ""FILTER REPLACE""
1x Indicating lamp ""LOW AIR FLOW""; 
1x Indicating lamp ""MEDICAL GAS FAILURE""
1x Air sampling grille and duct with temperature and humidity sensors; 1x Clock time elapsed
1x Clock synchronous (time of day)
1x Telephone outlet (splash proof) 
1x Room ""IN USE""; light, ON/OFF switch 
1x Room ""IN USE""; light, ON/OFF switch",,1,12000,1,3,,
OTDOT056,Operating Theatre 1,PLA002,"PLATFORM, step-stand, stackable, portable, 130H 480W 330D",,2,130,3,3,,
OTDOT056,Operating Theatre 1,SCA012,"SCALE, swab, includes Mains adaptor",,1,220,3,3,,
OTDOT056,Operating Theatre 1,STA101,"STAND, lotion bowl, single, stainless steel, (Bowls not included)",,2,140,3,3,,
OTDOT056,Operating Theatre 1,STA142,"STAND, infusion, twin hook, breaks, mobile",,2,200,3,3,,
OTDOT056,Operating Theatre 1,STO006,"STOOL, surgeon/anaesthetist, height adjustable, includes anti-static seat pads",,2,900,3,3,,
OTDOT056,Operating Theatre 1,SUC002,"SUCTION UNIT, pipeline, high pressure, theatre",,1,950,3,3,,
OTDOT056,Operating Theatre 1,TAB077,"TABLE, surgical procedures, radiotranslucent o/a  1005H 2100W 835D",,1,60000,3,3,,
OTDOT056,Operating Theatre 1,TRO131,"TROLLEY, dressing/instrument, stainless steel, buffered, 870H 450W 450D",,3,230,3,3,,
OTDOT056,Operating Theatre 1,TRO133,"TROLLEY, dressing/instrument, stainless steel, buffered, 870H 750W 450D",,2,260,3,3,,
OTDOT056,Operating Theatre 1,TRO201,"TROLLEY, instruments, stainless steel, buffered, 870H 920W 620D",,1,390,3,3,,
OTDOT056,Operating Theatre 1,TRO204,"TROLLEY instrument tray MAYO, 650W 450D",,1,220,3,3,,
OTDOT056,Operating Theatre 1,TRO9008,"TROLLEY, storage, gratnell, 513w x 482d x 790h",,1,380,3,3,,
OTDOT056,Operating Theatre 1,WAR053,"WARMER, blood/fluid, maintains temperature between 36 and 43 deg.C at flow rates up to 500 ml/min, 35H 235W 273D",,1,3000,3,3,,
OTDOT056,Operating Theatre 1,WAR058,"WARMING UNIT patient, forced air warming therapy, mobile, 330H 250W 280D",,1,3500,3,2.3,,
OTDOT056,Operating Theatre 1,WOR122,"WORKTOP, 1800W 600D",,1,415,1,,,
OTDOT056,Operating Theatre 1,SCN001,SCANNER: Bar-code,,1,260,3,,,
OTDOT071,Preparation room 2,CAB036,"CABINET warming, lotion, 48x1 litre, 1320H 620W 630D",CAB-01,1,3200,2,1,,
OTDOT071,Preparation room 2,OUT052,"CONNECTION UNIT, switched, 13 amp",CAB-01,1,190,1,1,,
OTDOT071,Preparation room 2,CLO002,"CLOCK synchronous, wall mounted",CLO-01,1,100,1,1,,
OTDOT071,Preparation room 2,OUT131,"SOCKET outlet data/voice, double.",CLO-01,1,0,1,3,,
OTDOT071,Preparation room 2,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,2,120,3,1,,
OTDOT071,Preparation room 2,OUT005,"SOCKET outlet, switched, 13 amp, single",,1,0,1,1,,
OTDOT071,Preparation room 2,OUT131,"SOCKET outlet data/voice, double.",,2,0,1,1,,
OTDOT071,Preparation room 2,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,3,,1,3,,
OTDOT071,Preparation room 2,STA101,"STAND, lotion bowl, single, stainless steel, (Bowls not included)",,1,140,3,1,,
OTDOT071,Preparation room 2,SCN001,SCANNER: Bar-code,,1,260,3,,,
OTDOT071,Preparation room 2,STF9104,"STORAGE UNIT, upper, cupboard, 1 door, 1 shelf, left handed, lockable, 600H 600W 300D",,1,220,1,1,code change,
OTDOT071,Preparation room 2,STF9105,"STORAGE UNIT, upper, cupboard, 1 door, 1 shelf, right handed, lockable, 600H 600W 300D",,1,220,1,3,code change,
OTDOT071,Preparation room 2,STF9001,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, left handed, 865H 600W 565D",,1,240,1,,,
OTDOT071,Preparation room 2,STF9000,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, right handed, 865H 600W 565D",,1,240,1,,,
OTDOT071,Preparation room 2,WOR115,"WORKTOP, 1200W 600D",,1,280,1,,,
OTDOT071,Preparation room 2,TRO131,"TROLLEY, dressing/instrument, stainless steel, buffered, 870H 450W 450D",,2,230,3,3,,
OTDOT071,Preparation room 2,TRO133,"TROLLEY, dressing/instrument, stainless steel, buffered, 870H 750W 450D",,2,260,3,3,,
OTDOT071,Preparation room 2,TRO201,"TROLLEY, instruments, stainless steel, buffered, 870H 920W 620D",,1,390,3,3,,
OTDOT071,Preparation room 2,TRO9006,"TROLLEY, Suture. 1814x1200x450mm",,1,750,3,3,,
OTDOT071,Preparation room 2,TRO9007,"TROLLEY, catheter, hanging",,1,1400,3,1,,
OTDOT081,Scrub room 1,CLO002,"CLOCK synchronous, wall mounted",CLO-01,1,100,1,1,,
OTDOT081,Scrub room 1,OUT131,"SOCKET outlet data/voice, double.",CLO-01,1,0,1,2.3,,
OTDOT081,Scrub room 1,DIS006,"DISPENSER, disposable nailbrush,  wall mounted",TRO-01,3,20,2,2.3,,
OTDOT081,Scrub room 1,DIS025,"DISPENSER, soap, foot operated, wall mounted",TRO-01,3,166.06,2,2.3,,
OTDOT081,Scrub room 1,DIS029,"DISPENSER, scrub solution, disposable single cartridge 1000 ml, lever action, stainless steel, wall mounted",TRO-01,3,80,2,1,,
OTDOT081,Scrub room 1,OUT001,"OUTLET cable fused, wall mounted",TRO-01,3,0,1,1,,
OTDOT081,Scrub room 1,TAP892,"TAP, bib, 2x8 mm thermostatic mixer, automatic action, sensor operated, non-touch,",TRO-01,3,350,1,1,,
OTDOT081,Scrub room 1,TRO603,"TROUGH scrub-up, hospital pattern, stainless steel, triple, 75mm upstand, 950H 2400W 450D.",TRO-01,1,2000,1,1,,
OTDOT081,Scrub room 1,WAS102,"WASTE, unslotted flush-grated, metal, 1.1/2 in.",TRO-01,1,45,1,1,,
OTDOT081,Scrub room 1,WAS108,"TRAP, bottle, 1.1/2 in, plastic resealing.",TRO-01,1,35,1,2.3,,
OTDOT081,Scrub room 1,DIS013,"DISPENSER, paper towel, wall mounted",,2,15,2,3,,
OTDOT081,Scrub room 1,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,2,120,3,1,,
OTDOT081,Scrub room 1,HOO019,"HOOK, single, small, wall mounted",,3,8,1,1,,
OTDOT081,Scrub room 1,OUT030,"SOCKET outlet switched 13amp single, splashproof",,1,0,1,1,,
OTDOT081,Scrub room 1,SHE4009,"SHELF, 900W 400D",,2,,1,3,,
OTDOT081,Scrub room 1,TRO131,"TROLLEY, dressing/instrument, stainless steel, buffered, 870H 450W 450D",,1,230,3,3,,
OTDOT081,Scrub room 1,TRO235,"TROLLEY, contaminated linen, single ring, stainless steel",,1,190,3,1,,
SUCF005,Bedroom - 4 bed,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,2,67,1,2.3,,
SUCF005,Bedroom - 4 bed,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,2,15,2,2.3,,
SUCF005,Bedroom - 4 bed,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,2,15,2,3,,
SUCF005,Bedroom - 4 bed,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,2,100,3,1,,
SUCF005,Bedroom - 4 bed,OUT001,"OUTLET cable fused, wall mounted",BAS-01,2,0,1,1,,
SUCF005,Bedroom - 4 bed,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,2,,1,1,,
SUCF005,Bedroom - 4 bed,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,2,35,1,3,,
SUCF005,Bedroom - 4 bed,BED015,"BED variable height, two-way tilt, adjustable backrest and knee-break, built-in bed extension with mattress retainer, electrically operated, on castors, 380-780H 2260/2430L 1010W",BED-04,4,5500,3,3,,
SUCF005,Bedroom - 4 bed,MAT008,"MATTRESS, suitable for BED015",BED-04,4,410,3,1,,
SUCF005,Bedroom - 4 bed,OUT006,"SOCKET outlet unswitched 13amp single, wall mounted",BED-04,4,190,1,3,,
SUCF005,Bedroom - 4 bed,TAB073,"TABLE, overbed, cantilevered",BED-04,4,280,3,1,,
SUCF005,Bedroom - 4 bed,BED040,"BED HEAD BUFFER/DOCKING device, bed and wall protection, horizontal, wall mounted, (internal clearance 1000-1400)",BHD-01,4,0,1,1.1,,
SUCF005,Bedroom - 4 bed,BED9126,"BEDHEAD SERVICES UNIT - Vertical incorporating:
 1x Bedlight control switch, ON/DIM/OFF
 1x Bedlight fuse unit
 1x Handset parking bracket
 1x Handset parking clip",BHD-01,4,1500,1,2.3,,
SUCF005,Bedroom - 4 bed,BRA003,"BRACKET, holder, suction unit, wall mounted",BHD-01,4,25,2,1,,
SUCF005,Bedroom - 4 bed,CAL047,"PUSH BUTTON staff emergency call, reset and integral/adjacent indicator lamp, trunking mounted",BHD-01,4,0,1,1,,
SUCF005,Bedroom - 4 bed,CAL050,"HANDSET patient's typical facilities:
Nurse call button with reassurance
Channel display
Channel selection
Volume control
Bedlight control",BHD-01,4,118,1,1,,
SUCF005,Bedroom - 4 bed,OUT131,"SOCKET outlet data/voice, double.",BHD-01,8,0,1,1,,
SUCF005,Bedroom - 4 bed,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",BHD-01,16,,1,1,,
SUCF005,Bedroom - 4 bed,OUT9453,"OUTLET 4 kPa compressed air medical, wall/trunking mounted",BHD-01,4,,1,1,,
SUCF005,Bedroom - 4 bed,OUT9470,"OUTLET oxygen medical, wall/trunking mounted",BHD-01,4,,1,1,,
SUCF005,Bedroom - 4 bed,OUT9475,"OUTLET vacuum medical, wall/trunking mounted",BHD-01,4,,1,1.1,,
SUCF005,Bedroom - 4 bed,LIG005,"LUMINAIRE, bedhead, dimmable, patient reading and general nursing care/examination",LIG-18,4,900,1,1,,
SUCF005,Bedroom - 4 bed,OUT049,"CONNECTION UNIT, switched, 13 amp, flex outlet",LIG-18,4,190,1,2.3,,
SUCF005,Bedroom - 4 bed,BOA9010,"BOARD, whiteboard, 600H 450W",,4,200,2,1,,
SUCF005,Bedroom - 4 bed,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,4,0,1,3,,
SUCF005,Bedroom - 4 bed,CHA307,"CHAIR, easy, high back, with open arms, upholstered, wipeable",,4,400,3,3,,
SUCF005,Bedroom - 4 bed,CHA317,"CHAIR, upright, upholstered, stacking, wipeable",,4,50,3,2.3,,
SUCF005,Bedroom - 4 bed,CLO004,"CLOCK battery with second sweep hand, wall mounted",,1,20,2,2.3,,
SUCF005,Bedroom - 4 bed,DIS026,"DISPENSER, Medical hand sanitizer, lever action, wall mounted",,4,35,2,3,,
SUCF005,Bedroom - 4 bed,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,2,120,3,1,,
SUCF005,Bedroom - 4 bed,HOO022,"HOOK, double, wall mounted",,4,8,1,3,,
SUCF005,Bedroom - 4 bed,LOC9000,"LOCKER, bedside, 3 compartment, integral self-dispensing drugs cabinet, on castors, 950H 470W 530D",,4,280,3,1,,
SUCF005,Bedroom - 4 bed,OUT005,"SOCKET outlet, switched, 13 amp, single",,2,0,1,1,,
SUCF005,Bedroom - 4 bed,OUT131,"SOCKET outlet data/voice, double.",,1,0,1,1,,
SUCF005,Bedroom - 4 bed,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,4,,1,1,,
SUCF005,Bedroom - 4 bed,RAI130,"RAIL, clinical equipment, wall mounted, 600mm",,4,80,1,3,,
SUCF005,Bedroom - 4 bed,SMT007,"TROLLEY, modular storage, single enclosed frame, including worktop, with lockable door, with up to 5 sets of runners for 600 facing inserts, 900H 660W 500D",,1,600,3,1,,
SUCF005,Bedroom - 4 bed,TRA168,"TRACK, curtain, two sided, L-shape, 3600W 3200L",,4,300,1,1,,
SUCF005,Bedroom - 4 bed,TRA9011,"TRACK, curtain, three sided, U-shape, 3600L 3200W",,1,520,1,1,,
SUCF007,Bedroom - single,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,1,67,1,2.3,,
SUCF007,Bedroom - single,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,1,15,2,2.3,,
SUCF007,Bedroom - single,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,15,2,3,,
SUCF007,Bedroom - single,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,100,3,1,,
SUCF007,Bedroom - single,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,0,1,1,,
SUCF007,Bedroom - single,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,,1,1,,
SUCF007,Bedroom - single,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,35,1,3,,
SUCF007,Bedroom - single,BED015,"BED variable height, two-way tilt, adjustable backrest and knee-break, built-in bed extension with mattress retainer, electrically operated, on castors, 380-780H 2260/2430L 1010W",BED-04,1,5500,3,3,,
SUCF007,Bedroom - single,MAT008,"MATTRESS, suitable for BED015",BED-04,1,410,3,1,,
SUCF007,Bedroom - single,WAR005,"WARDROBE, 1800H 600W 500D unit to incl, infill panels to close to ceiling ",,1,500,1,1,,
SUCF007,Bedroom - single,CUP9009,"CUPBOARD, base, with 2 doors, on plinth, 900H 900W 500D",,1,250,1,1,dims can be adjusted ,
SUCF007,Bedroom - single,WOR9900,"WORKTOP, 900W 600D",,1,,1,1,,
SUCF007,Bedroom - single,OUT006,"SOCKET outlet unswitched 13amp single, wall mounted",BED-04,1,190,1,3,,
SUCF007,Bedroom - single,TAB073,"TABLE, overbed, cantilevered",BED-04,1,280,3,1,,
SUCF007,Bedroom - single,BED040,"BED HEAD BUFFER/DOCKING device, bed and wall protection, horizontal, wall mounted, (internal clearance 1000-1400)",BHD-01,1,0,1,1.1,,
SUCF007,Bedroom - single,BED9126,"BEDHEAD SERVICES UNIT - Vertical incorporating:
 1x Bedlight control switch, ON/DIM/OFF
 1x Bedlight fuse unit
 1x Handset parking bracket
 1x Handset parking clip",BHD-01,1,1500,1,2.3,,
SUCF007,Bedroom - single,BRA003,"BRACKET, holder, suction unit, wall mounted",BHD-01,1,25,2,1,,
SUCF007,Bedroom - single,CAL047,"PUSH BUTTON staff emergency call, reset and integral/adjacent indicator lamp, trunking mounted",BHD-01,1,0,1,1,,
SUCF007,Bedroom - single,CAL050,"HANDSET patient's typical facilities:
Nurse call button with reassurance
Channel display
Channel selection
Volume control
Bedlight control",BHD-01,1,118,1,1,,
SUCF007,Bedroom - single,OUT131,"SOCKET outlet data/voice, double.",BHD-01,2,0,1,1,,
SUCF007,Bedroom - single,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",BHD-01,4,,1,1,,
SUCF007,Bedroom - single,OUT9453,"OUTLET 4 kPa compressed air medical, wall/trunking mounted",BHD-01,1,,1,1,,
SUCF007,Bedroom - single,OUT9470,"OUTLET oxygen medical, wall/trunking mounted",BHD-01,1,,1,1,,
SUCF007,Bedroom - single,OUT9475,"OUTLET vacuum medical, wall/trunking mounted",BHD-01,1,,1,1.1,,
SUCF007,Bedroom - single,LIG005,"LUMINAIRE, bedhead, dimmable, patient reading and general nursing care/examination",LIG-18,1,900,1,1,,
SUCF007,Bedroom - single,OUT049,"CONNECTION UNIT, switched, 13 amp, flex outlet",LIG-18,1,190,1,3.2,,
SUCF007,Bedroom - single,BRA9005,"BRACKET, flatscreen TV, adjustable, suit up to 32"", wall mounted",TVM-05,1,160,1,1,,
SUCF007,Bedroom - single,OUT121,"SOCKET outlet, computer data, single",TVM-05,1,300,1,1,,
SUCF007,Bedroom - single,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",TVM-05,1,,1,3.2,,
SUCF007,Bedroom - single,TVM9003,"TELEVISION, 32 inch screen",TVM-05,1,300,3,2.3,,
SUCF007,Bedroom - single,BOA9010,"BOARD, whiteboard, 600H 450W",,1,200,2,1,,
SUCF007,Bedroom - single,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,1,0,1,3,,
SUCF007,Bedroom - single,CHA307,"CHAIR, easy, high back, with open arms, upholstered, wipeable",,1,400,3,3,,
SUCF007,Bedroom - single,CHA317,"CHAIR, upright, upholstered, stacking, wipeable",,0,50,3,2.3,space for,
SUCF007,Bedroom - single,CLO004,"CLOCK battery with second sweep hand, wall mounted",,1,20,2,2.3,,
SUCF007,Bedroom - single,DIS026,"DISPENSER, Medical hand sanitizer, lever action, wall mounted",,1,35,2,3,,
SUCF007,Bedroom - single,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,2,120,3,3,,
SUCF007,Bedroom - single,OUT005,"SOCKET outlet, switched, 13 amp, single",,1,0,1,1,,
SUCF007,Bedroom - single,OUT131,"SOCKET outlet data/voice, double.",,1,0,1,1,,
SUCF007,Bedroom - single,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,2,,1,1,,
SUCF007,Bedroom - single,RAI130,"RAIL, clinical equipment, wall mounted, 600mm",,1,80,1,3,,
SUCF007,Bedroom - single,SET001,"SETTEE/BED, convertible, with arms",,1,800,3,3,,
SUCF007,Bedroom - single,SMT007,"TROLLEY, modular storage, single enclosed frame, including worktop, with lockable door, with up to 5 sets of runners for 600 facing inserts, 900H 660W 500D",,1,600,3,1,,
SUCF033,WC ensuite to multi-bay,BAS106,"BASIN, medium, general pattern, vitreous china, 1 tap right hand hole, no overflow, bottom outlet, 500W 400D.",BAS-03,1,50,1,2.3,,
